clone_pair,start_commit,end_commit,genealogy
python/ray/rllib/agents/ddpg/ddpg_policy.py^369^377+python/ray/rllib/agents/ppo/ppo_policy.py^154^161,5b13a7eb9,40395acad,"I,60f59639c,9,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^369^377+python/ray/rllib/examples/custom_loss.py^75^81,5b13a7eb9,40395acad,"I,60f59639c,9,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^369^377+python/ray/rllib/optimizers/aso_aggregator.py^139^144,5b13a7eb9,40395acad,"I,60f59639c,9,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^369^377+python/ray/rllib/optimizers/aso_tree_aggregator.py^107^112,5b13a7eb9,40395acad,"I,60f59639c,9,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^369^377+python/ray/rllib/optimizers/policy_optimizer.py^59^66,5b13a7eb9,40395acad,"I,60f59639c,9,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^369^377+python/ray/tune/examples/pbt_example.py^73^78,5b13a7eb9,40395acad,"I,60f59639c,9,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^379^384+python/ray/rllib/agents/dqn/dqn_policy.py^370^376,5b13a7eb9,40395acad,"I,60f59639c,6,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^379^384+python/ray/rllib/agents/dqn/simple_q_policy.py^183^189,5b13a7eb9,40395acad,"I,60f59639c,6,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^379^384+python/ray/rllib/agents/ppo/ppo_policy.py^154^161,5b13a7eb9,40395acad,"I,60f59639c,6,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^379^384+python/ray/rllib/examples/custom_loss.py^75^81,5b13a7eb9,40395acad,"I,60f59639c,6,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^379^384+python/ray/rllib/optimizers/aso_aggregator.py^139^144,5b13a7eb9,40395acad,"I,60f59639c,6,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^379^384+python/ray/rllib/optimizers/aso_tree_aggregator.py^107^112,5b13a7eb9,40395acad,"I,60f59639c,6,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^379^384+python/ray/rllib/optimizers/policy_optimizer.py^59^66,5b13a7eb9,40395acad,"I,60f59639c,6,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^379^384+python/ray/tune/examples/pbt_example.py^73^78,5b13a7eb9,40395acad,"I,60f59639c,6,1"
python/ray/rllib/agents/ddpg/ddpg_policy.py^578^614+python/ray/rllib/agents/dqn/dqn_policy.py^261^297,5b13a7eb9,40395acad,"I,60f59639c,37,1"
python/ray/actor.py^130^140+python/ray/tune/function_runner.py^36^41,1eaa57c98,b0e1cfbca,"I,fb34928a2,14,1-C,ea10cd212,9,2-I,6c49c0183,2,2-I,d49dadf89,2,1-I,b5068d08b,2,2-I,2a204260a,4,1-I,b450cb030,9,2-I,2e3782645,11,2-I,7f1bacc7d,31,3-I,97f42425d,5,2-I,b21314fac,34,2"
rllib/agents/ars/utils.py^33^40+rllib/agents/es/utils.py^33^40,5d7afe809,17e3c545d,"I,3812bfedd,8,2"
rllib/agents/ars/optimizers.py^17^23+rllib/agents/es/optimizers.py^17^23,5d7afe809,d15609ba2,"C,3812bfedd,2,2"
rllib/agents/ars/ars.py^98^105+rllib/agents/es/es.py^102^109,5d7afe809,36c46e968,"I,44d09c2aa,4,3"
rllib/agents/ars/ars.py^106^114+rllib/agents/es/es.py^110^117,5d7afe809,36c46e968,"C,dd7072057,8,3-I,3812bfedd,2,2-C,d15609ba2,2,1-I,7f1bacc7d,9,3"
rllib/agents/ars/ars.py^115^160+rllib/agents/es/es.py^118^166,5d7afe809,36c46e968,"C,3812bfedd,17,2-C,d15609ba2,17,1-I,7f1bacc7d,27,3"
rllib/agents/ars/ars.py^168^198+rllib/agents/es/es.py^174^203,5d7afe809,36c46e968,"C,1989eed3b,6,3-C,dded5b6d2,7,2-I,3812bfedd,19,2-C,d15609ba2,27,3-I,0c0f67c14,10,3-I,b4790900f,4,3-I,d5bfb7b7d,78,3-I,7f1bacc7d,23,3-I,f53ca1cac,18,3"
rllib/agents/ars/ars.py^200^294+rllib/agents/es/es.py^205^291,5d7afe809,36c46e968,"I,3812bfedd,7,2-C,d15609ba2,7,1-C,d35f0e40d,4,3-I,6f85af435,4,3-I,246787cdd,4,3-I,3e6ba5d6d,4,3-I,d5bfb7b7d,2,2-I,7f1bacc7d,71,3-I,f53ca1cac,9,2-I,1bc6419e0,16,3"
rllib/agents/ars/ars.py^305^326+rllib/agents/es/es.py^302^323,5d7afe809,36c46e968,"C,9a83908c4,4,3-I,d5bfb7b7d,2,2-I,7f1bacc7d,14,3"
rllib/agents/ars/ars.py^327^333+rllib/agents/es/es.py^324^330,5d7afe809,36c46e968,"C,3812bfedd,4,2-C,d15609ba2,4,1"
rllib/agents/ars/ars.py^334^340+rllib/agents/es/es.py^331^337,5d7afe809,36c46e968,"I,3812bfedd,6,2-C,d15609ba2,6,1-I,d5bfb7b7d,2,2-I,7f1bacc7d,8,3"
rllib/agents/ars/policies.py^21^58+rllib/agents/es/policies.py^21^43,5d7afe809,d15609ba2,"I,dded5b6d2,7,2"
rllib/agents/a3c/a3c_tf_policy.py^75^88+rllib/agents/impala/vtrace_policy.py^268^279,5d7afe809,dbf7089c7,"I,b520f6141,26,3"
rllib/agents/a3c/a3c_tf_policy.py^75^88+rllib/agents/ppo/ppo_policy.py^228^241,5d7afe809,dbf7089c7,"I,b520f6141,34,3"
rllib/agents/impala/vtrace_policy.py^268^279+rllib/agents/ppo/ppo_policy.py^228^241,5d7afe809,dbf7089c7,"I,b520f6141,32,3"
rllib/agents/a3c/a3c.py^39^46+rllib/agents/impala/impala.py^91^97,5d7afe809,b95e28fae,"I,166bb5d69,7,2"
rllib/agents/a3c/a3c.py^39^46+rllib/agents/pg/pg.py^23^30,5d7afe809,af9f1ef4d,"C,f1b56fa5e,2,2-C,0f8844468,17,2-C,2746fc047,4,3-I,d14b50169,16,2-I,474f04e32,11,1-I,6f85af435,17,2-I,246787cdd,9,2-I,3e6ba5d6d,9,2-I,49cd7ea6f,5,2"
rllib/agents/impala/impala.py^91^97+rllib/agents/pg/pg.py^23^30,5d7afe809,b95e28fae,"C,f1b56fa5e,2,2-C,0f8844468,17,2-I,166bb5d69,7,1"
rllib/agents/impala/impala.py^145^155+rllib/agents/trainer.py^337^346,5d7afe809,acc570253,"C,e2e30ca50,14,3-I,fbc545c03,9,2-I,166bb5d69,27,1-I,9d012626e,31,1-I,1e4a1360f,2,2-I,1e0e1a45e,3,2-I,6cd0cd3bd,87,3-I,a2d2275ee,87,3-I,9db000ff2,14,3-I,ef944bc5f,76,3-I,c90de315e,12,3-I,169ddabae,2,3-I,599e58948,4,3-I,80eeb1317,33,2"
rllib/agents/ddpg/ddpg_policy.py^28^86+rllib/agents/dqn/dqn_policy.py^186^235,5d7afe809,edcc56ea0,"I,19bbf1eb4,59,1"
rllib/agents/ddpg/ddpg_policy.py^28^86+rllib/agents/sac/sac_policy.py^26^82,5d7afe809,edcc56ea0,"I,19bbf1eb4,59,1"
rllib/agents/dqn/dqn_policy.py^186^235+rllib/agents/sac/sac_policy.py^26^82,5d7afe809,36c46e968,"I,510c85065,10,2-I,5537fe13b,14,1"
rllib/agents/ddpg/ddpg_policy.py^87^95+rllib/agents/sac/sac_policy.py^83^89,5d7afe809,edcc56ea0,"I,19bbf1eb4,9,1"
rllib/agents/ddpg/ddpg_policy.py^343^353+rllib/agents/sac/sac_policy.py^257^267,5d7afe809,edcc56ea0,"I,b520f6141,4,3-I,19bbf1eb4,11,1"
rllib/agents/ddpg/ddpg_policy.py^413^432+rllib/agents/sac/sac_policy.py^277^296,5d7afe809,dbf7089c7,"I,b520f6141,34,3"
rllib/agents/ddpg/ddpg_policy.py^452^473+rllib/agents/dqn/dqn_policy.py^136^157,5d7afe809,edcc56ea0,"C,b520f6141,62,3-I,19bbf1eb4,13,1"
rllib/agents/ddpg/ddpg_policy.py^452^473+rllib/agents/sac/sac_policy.py^318^339,5d7afe809,dbf7089c7,"I,b520f6141,43,3"
rllib/agents/dqn/dqn_policy.py^136^157+rllib/agents/sac/sac_policy.py^318^339,5d7afe809,dbf7089c7,"I,b520f6141,63,3"
rllib/agents/pg/pg_policy.py^22^29+rllib/agents/pg/torch_pg_policy.py^23^30,5d7afe809,f1b56fa5e,"C,b520f6141,2,1"
rllib/agents/marwil/marwil.py^42^50+rllib/agents/qmix/qmix.py^92^99,5d7afe809,aa1cbe8ab,"C,e6227082b,6,1-C,2c599dbf0,15,2-I,9a83908c4,17,3"
python/ray/tune/examples/async_hyperband_example.py^38^43+rllib/agents/mock.py^46^51,5d7afe809,ac9610b19,"C,d35f0e40d,4,3-I,8b3f79f30,6,1"
python/ray/tune/examples/hyperband_example.py^38^43+rllib/agents/mock.py^46^51,5d7afe809,ac911d6b5,"C,d35f0e40d,4,3-I,b0c56c8f9,6,1"
python/ray/tune/examples/logging_example.py^46^51+rllib/agents/mock.py^46^51,5d7afe809,ac9610b19,"C,d35f0e40d,4,3-I,8b3f79f30,6,1"
rllib/agents/dqn/simple_q_policy.py^52^61+rllib/agents/ppo/appo_policy.py^396^407,5d7afe809,dbf7089c7,"I,b520f6141,13,3"
rllib/agents/ddpg/ddpg_policy.py^96^103+rllib/agents/dqn/dqn_policy.py^368^374,5d7afe809,dbf7089c7,"I,b520f6141,12,3"
rllib/agents/ddpg/ddpg_policy.py^96^103+rllib/agents/dqn/simple_q_policy.py^183^189,5d7afe809,dbf7089c7,"I,b520f6141,14,3"
rllib/agents/ddpg/ddpg_policy.py^96^103+rllib/agents/ppo/ppo_policy.py^151^158,5d7afe809,dbf7089c7,"I,b520f6141,14,3"
rllib/agents/dqn/dqn_policy.py^368^374+rllib/agents/dqn/simple_q_policy.py^183^189,5d7afe809,dbf7089c7,"I,b520f6141,10,3"
rllib/agents/dqn/dqn_policy.py^368^374+rllib/agents/ppo/ppo_policy.py^151^158,5d7afe809,36c46e968,"I,b520f6141,10,3"
rllib/agents/dqn/simple_q_policy.py^183^189+rllib/agents/ppo/ppo_policy.py^151^158,5d7afe809,dbf7089c7,"I,b520f6141,12,3"
rllib/agents/ddpg/ddpg.py^194^201+rllib/agents/dqn/dqn.py^224^231,5d7afe809,026f6884b,"I,6e1c3ea82,8,2"
rllib/agents/ddpg/ddpg_model.py^210^246+rllib/agents/dqn/dqn_policy.py^262^298,5d7afe809,19bbf1eb4,"C,38231907f,2,1"
rllib/agents/ppo/appo_policy.py^363^387+rllib/agents/ppo/ppo_policy.py^159^184,5d7afe809,36c46e968,"I,b520f6141,9,3-I,3c60caa44,3,1"
rllib/env/external_env.py^82^110+rllib/env/external_multi_agent_env.py^58^77,5d7afe809,36c46e968,"C,d8a081a18,6,1-C,1e0e1a45e,8,3-C,902e854af,6,1-C,7f1bacc7d,33,3"
rllib/env/external_env.py^226^233+rllib/env/external_env.py^234^242,5d7afe809,36c46e968,"C,c95dea51e,2,1"
rllib/examples/hierarchical_training.py^198^203+rllib/examples/multiagent_two_trainers.py^46^51,5d7afe809,36c46e968,"I,e78ec370a,2,1-I,bd3cbfc56,2,1-I,be6db0648,2,1-I,fd13bac9b,2,1"
rllib/examples/multiagent_custom_policy.py^36^46+rllib/examples/rock_paper_scissors_multiagent.py^90^99,5d7afe809,b84fe56be,"C,fc655acfe,2,2-C,303547f11,4,3-I,1775e89f2,2,2-I,57544b1ff,10,2"
rllib/examples/multiagent_custom_policy.py^36^46+rllib/examples/rollout_worker_custom_workflow.py^39^49,5d7afe809,36c46e968,"C,303547f11,4,3-I,1775e89f2,3,2-I,8e76796fd,4,2-I,7f1bacc7d,21,2"
rllib/examples/rock_paper_scissors_multiagent.py^90^99+rllib/examples/rollout_worker_custom_workflow.py^39^49,5d7afe809,b84fe56be,"C,fc655acfe,2,1-C,303547f11,4,3-C,1775e89f2,5,3-I,57544b1ff,10,1"
python/ray/tune/examples/pbt_example.py^73^78+rllib/examples/custom_loss.py^76^82,5d7afe809,b84fe56be,"I,57544b1ff,7,2"
python/ray/tune/examples/pbt_example.py^73^78+rllib/optimizers/aso_aggregator.py^153^158,5d7afe809,4b62a888c,"C,d35f0e40d,2,1"
python/ray/tune/examples/pbt_example.py^73^78+rllib/optimizers/aso_tree_aggregator.py^123^128,5d7afe809,4b62a888c,"C,d35f0e40d,2,1"
python/ray/tune/examples/pbt_example.py^73^78+rllib/optimizers/policy_optimizer.py^60^67,5d7afe809,4b62a888c,"C,d35f0e40d,2,1"
rllib/examples/custom_loss.py^76^82+rllib/optimizers/aso_aggregator.py^153^158,5d7afe809,b84fe56be,"I,57544b1ff,7,1"
rllib/examples/custom_loss.py^76^82+rllib/optimizers/aso_tree_aggregator.py^123^128,5d7afe809,b84fe56be,"I,57544b1ff,7,1"
rllib/examples/custom_loss.py^76^82+rllib/optimizers/policy_optimizer.py^60^67,5d7afe809,b84fe56be,"I,57544b1ff,7,1"
rllib/policy/tf_policy_template.py^150^158+rllib/policy/torch_policy_template.py^91^99,5d7afe809,a5318961d,"I,e2edca45d,8,2-I,876a1ba5b,5,2-I,e4bd5db4d,8,1-I,5537fe13b,13,2-I,b0b046316,2,1-I,62c7ab518,3,2-I,99ae7bae0,16,2"
rllib/policy/tf_policy_template.py^160^165+rllib/policy/tf_policy_template.py^187^192,5d7afe809,dbf7089c7,"I,b520f6141,6,2"
rllib/policy/tf_policy_template.py^160^165+rllib/policy/tf_policy_template.py^204^209,5d7afe809,dbf7089c7,"I,b520f6141,6,2"
rllib/policy/tf_policy_template.py^160^165+rllib/policy/torch_policy_template.py^101^106,5d7afe809,a5318961d,"C,1f043daf6,2,1-I,428516056,18,2-I,5acd3e66d,10,2-I,fb318addc,11,1-I,99ae7bae0,28,2"
rllib/policy/tf_policy_template.py^160^165+rllib/policy/torch_policy_template.py^117^122,5d7afe809,a5318961d,"C,1f043daf6,2,1-I,1826b2975,10,2-I,2cbe29a7f,5,2-I,fb318addc,13,3-I,99ae7bae0,11,2"
rllib/policy/tf_policy_template.py^187^192+rllib/policy/tf_policy_template.py^204^209,5d7afe809,dbf7089c7,"I,b520f6141,12,3"
rllib/policy/tf_policy_template.py^187^192+rllib/policy/torch_policy_template.py^101^106,5d7afe809,dbf7089c7,"I,b520f6141,6,1"
rllib/policy/tf_policy_template.py^187^192+rllib/policy/torch_policy_template.py^117^122,5d7afe809,dbf7089c7,"I,b520f6141,6,1"
rllib/policy/tf_policy_template.py^204^209+rllib/policy/torch_policy_template.py^101^106,5d7afe809,dbf7089c7,"I,b520f6141,6,1"
rllib/policy/tf_policy_template.py^204^209+rllib/policy/torch_policy_template.py^117^122,5d7afe809,dbf7089c7,"I,b520f6141,6,1"
rllib/policy/torch_policy_template.py^101^106+rllib/policy/torch_policy_template.py^117^122,5d7afe809,a5318961d,"I,428516056,18,1-I,5acd3e66d,10,1-I,1826b2975,10,2-I,2cbe29a7f,5,2-I,fb318addc,2,2-I,99ae7bae0,39,3"
rllib/policy/tf_policy_template.py^167^172+rllib/policy/tf_policy_template.py^174^179,5d7afe809,36c46e968,"C,1f043daf6,4,3-I,839fc5922,4,1-I,698b4eeed,10,1"
rllib/optimizers/async_gradients_optimizer.py^80^87+rllib/optimizers/multi_gpu_optimizer.py^216^227,5d7afe809,4b62a888c,"I,2fb53396a,1,2"
rllib/optimizers/async_gradients_optimizer.py^80^87+rllib/optimizers/sync_samples_optimizer.py^72^85,5d7afe809,4b62a888c,"C,b520f6141,24,2"
rllib/optimizers/multi_gpu_optimizer.py^216^227+rllib/optimizers/sync_batch_replay_optimizer.py^96^108,5d7afe809,4b62a888c,"I,2fb53396a,1,1"
rllib/optimizers/multi_gpu_optimizer.py^216^227+rllib/optimizers/sync_replay_optimizer.py^137^150,5d7afe809,4b62a888c,"I,2fb53396a,1,1"
rllib/optimizers/multi_gpu_optimizer.py^216^227+rllib/optimizers/sync_samples_optimizer.py^72^85,5d7afe809,4b62a888c,"C,b520f6141,24,2-I,2fb53396a,1,1"
rllib/optimizers/sync_batch_replay_optimizer.py^96^108+rllib/optimizers/sync_samples_optimizer.py^72^85,5d7afe809,4b62a888c,"C,b520f6141,24,2"
rllib/optimizers/sync_replay_optimizer.py^137^150+rllib/optimizers/sync_samples_optimizer.py^72^85,5d7afe809,4b62a888c,"C,b520f6141,24,2"
rllib/offline/is_estimator.py^18^45+rllib/offline/wis_estimator.py^20^55,5d7afe809,2a9079aef,"C,b51ab2af6,4,3-I,4c0f0ce3a,64,3"
rllib/models/preprocessors.py^182^193+rllib/models/preprocessors.py^216^226,5d7afe809,36c46e968,"C,b2984d1c3,4,3-C,8a066474d,18,3-C,7f1bacc7d,4,3"
rllib/models/preprocessors.py^195^200+rllib/models/preprocessors.py^228^233,5d7afe809,36c46e968,"C,b2984d1c3,4,3-C,c524f8678,4,3"
rllib/models/tf/tf_modelv2.py^19^46+rllib/models/torch/torch_modelv2.py^18^46,5d7afe809,36c46e968,"I,1455a19c8,11,1-I,bf25aee39,2,2-I,c74dc58f8,6,2-I,0ba7472da,6,2-I,43043ee4d,4,1-I,590943a49,12,3-I,e2b2abb88,8,1-I,25f10a947,8,1-I,56878221e,8,1-I,b4300dd53,8,2-I,56619b955,2,1-I,7f1bacc7d,36,3"
rllib/__init__.py^49^62+rllib/agents/mock.py^117^127,281829e71,f8b0ab7e7,"C,d35f0e40d,4,3-C,d001af3e5,6,2-I,49cd7ea6f,3,1-I,7f1bacc7d,3,1-I,5b61a0079,1,2-I,7ab19ddc3,2,1-I,130b7eeab,12,3"
rllib/optimizers/replay_buffer.py^184^199+rllib/optimizers/replay_buffer.py^201^253,281829e71,4b62a888c,"C,552cfb37e,2,2"
rllib/agents/ppo/ppo_policy.py^251^258+rllib/examples/centralized_critic.py^159^169,592f31321,36c46e968,"I,bc6a95deb,1,2-I,ef18893fb,2,2-I,c17169dc1,4,2-I,7f1bacc7d,5,2-I,eaf9c941a,7,2"
rllib/agents/ppo/ppo_policy.py^112^144+rllib/examples/centralized_critic.py^135^161,a1d2e1762,36c46e968,"C,b520f6141,60,3-C,bc6a95deb,5,2-I,e153e3179,4,2-I,30db92078,4,2-I,57544b1ff,10,2-I,2746fc047,4,2-I,ef18893fb,31,2-I,5b1c8e46e,3,2-I,90dc5460d,3,2-I,f82880eda,3,2-I,7f1bacc7d,9,2-I,eaf9c941a,9,2"
python/ray/tune/examples/async_hyperband_example.py^38^43+python/ray/tune/examples/bohb_example.py^46^51,b7d073336,ac9610b19,"C,d35f0e40d,4,3-I,8b3f79f30,6,1"
python/ray/tune/examples/bohb_example.py^46^51+python/ray/tune/examples/hyperband_example.py^38^43,b7d073336,ac911d6b5,"C,d35f0e40d,4,3-I,b0c56c8f9,6,2"
python/ray/tune/examples/bohb_example.py^46^51+python/ray/tune/examples/logging_example.py^46^51,b7d073336,ac9610b19,"C,d35f0e40d,4,3-I,8b3f79f30,6,2"
python/ray/tune/examples/bohb_example.py^46^51+rllib/agents/mock.py^46^51,b7d073336,f8b0ab7e7,"C,d35f0e40d,4,3-I,130b7eeab,7,2"
python/ray/tune/examples/async_hyperband_example.py^29^37+python/ray/tune/examples/bohb_example.py^37^45,b7d073336,36c46e968,"C,d35f0e40d,4,3-I,8b3f79f30,10,1-I,9eb79727a,2,2"
python/ray/tune/examples/bohb_example.py^37^45+python/ray/tune/examples/hyperband_example.py^29^37,b7d073336,ac911d6b5,"C,d35f0e40d,4,3-C,9eb79727a,3,3-I,b0c56c8f9,10,2"
python/ray/tune/examples/bohb_example.py^37^45+python/ray/tune/examples/logging_example.py^37^45,b7d073336,ac9610b19,"C,d35f0e40d,4,3-I,8b3f79f30,9,2"
python/ray/tune/schedulers/hb_bohb.py^29^66+python/ray/tune/schedulers/hyperband.py^121^156,b7d073336,36c46e968,"C,756a9ea64,14,3-C,c9fafe773,6,3-C,9eb79727a,18,3-C,7f1bacc7d,18,3"
python/ray/tune/config_parser.py^18^126+rllib/train.py^31^113,e2e30ca50,7e93370c9,"I,b520f6141,4,2-I,8903bcd0c,4,2-I,e4565c9cc,4,2-I,2965dc1b7,10,1-I,e6227082b,4,2-I,2298f6fb4,4,2-I,c74dc58f8,5,2-I,432ce1be5,12,1-I,519354a39,10,2-I,d001af3e5,3,2-I,d2c755cce,25,2-I,e6aae6148,8,2-I,a632cb439,7,2-I,7f1bacc7d,116,3-I,761f92772,2,1-I,1ff874e8e,2,1-I,8a2f6bda6,133,3"
python/ray/tune/examples/lightgbm_example.py^20^38+python/ray/tune/examples/xgboost_example.py^18^32,cdc9227f1,36c46e968,"C,67c01455f,4,3-C,22ea8dde8,21,2-C,57c418372,2,2-I,d9c4dea7c,10,2-I,8b3f79f30,5,2-I,2cec40d0f,8,1-I,7f1bacc7d,26,3-I,6a1e336b2,77,3"
rllib/agents/a3c/a3c_tf_policy.py^111^119+rllib/agents/impala/vtrace_policy.py^276^284,b520f6141,d95009a3a,"I,474f04e32,3,1-I,7f1bacc7d,8,1-I,ab6c3027e,12,1"
rllib/agents/ddpg/ddpg_policy.py^28^86+rllib/agents/dqn/dqn_policy.py^188^237,b520f6141,edcc56ea0,"I,19bbf1eb4,59,1"
rllib/agents/ddpg/ddpg_policy.py^28^86+rllib/agents/sac/sac_policy.py^27^83,b520f6141,edcc56ea0,"I,19bbf1eb4,59,1"
rllib/agents/dqn/dqn_policy.py^188^237+rllib/agents/sac/sac_policy.py^27^83,b520f6141,36c46e968,"I,510c85065,10,2-I,5537fe13b,14,1"
rllib/agents/ddpg/ddpg_policy.py^87^95+rllib/agents/sac/sac_policy.py^84^90,b520f6141,edcc56ea0,"I,19bbf1eb4,9,1"
rllib/agents/ddpg/ddpg_policy.py^336^346+rllib/agents/sac/sac_policy.py^251^261,b520f6141,edcc56ea0,"I,19bbf1eb4,11,1"
rllib/agents/dqn/simple_q_policy.py^29^38+rllib/agents/sac/sac_policy.py^263^270,b520f6141,7bef7031c,"I,39a345988,2,2-I,6e1c3ea82,9,1-I,d537e9f0d,8,2"
rllib/agents/dqn/simple_q_policy.py^59^74+rllib/agents/ppo/appo_policy.py^409^427,b520f6141,36c46e968,"I,16891e937,8,3-I,39a345988,2,2"
rllib/agents/ppo/appo_policy.py^373^400+rllib/agents/ppo/ppo_policy.py^173^198,b520f6141,36c46e968,"I,3c60caa44,3,1"
doc/examples/doc_code/torch_example.py^42^55+python/ray/tune/examples/mnist_pytorch.py^40^52,411f30c12,36c46e968,"C,67c01455f,3,2"
python/ray/experimental/sgd/examples/train_example.py^26^31+python/ray/experimental/sgd/examples/tune_example.py^27^32,411f30c12,36c46e968,"I,be23b3ac4,1,1"
python/ray/experimental/sgd/utils.py^27^34+rllib/utils/timer.py^21^28,1711e202a,83e06cd30,"I,3c6b94f3f,8,2"
python/ray/experimental/sgd/utils.py^96^103+rllib/utils/timer.py^21^28,1711e202a,83e06cd30,"I,3c6b94f3f,8,2"
python/ray/experimental/sgd/utils.py^39^44+rllib/utils/timer.py^33^38,1711e202a,83e06cd30,"I,3c6b94f3f,6,2"
python/ray/experimental/sgd/utils.py^45^51+rllib/utils/timer.py^39^45,1711e202a,83e06cd30,"I,3c6b94f3f,7,2"
python/ray/experimental/sgd/utils.py^90^95+rllib/utils/timer.py^60^64,1711e202a,83e06cd30,"I,3c6b94f3f,6,2"
python/ray/experimental/sgd/pytorch/pytorch_trainer.py^192^200+python/ray/experimental/sgd/tf/tf_trainer.py^180^188,1711e202a,36c46e968,"C,8f6d73a93,2,1"
python/ray/experimental/sgd/examples/tensorflow_train_example.py^88^106+python/ray/experimental/sgd/examples/tune_example.py^56^76,1711e202a,36c46e968,"C,8f6d73a93,1,2"
rllib/agents/dqn/simple_q_policy.py^29^38+rllib/agents/sac/sac_policy.py^262^269,19bbf1eb4,7bef7031c,"I,6e1c3ea82,9,1-I,d537e9f0d,8,2"
rllib/agents/dqn/dqn_policy.py^137^159+rllib/agents/sac/sac_policy.py^289^311,19bbf1eb4,026f6884b,"C,a0dcb45dc,6,3-C,39a345988,2,1-I,6e1c3ea82,1,1"
rllib/agents/ddpg/ddpg_policy.py^576^612+rllib/agents/dqn/dqn_policy.py^267^303,19bbf1eb4,b011c604d,"I,83e06cd30,5,1-I,e153e3179,38,2"
python/ray/tune/examples/pbt_example.py^73^78+rllib/agents/ddpg/ddpg_policy.py^377^382,19bbf1eb4,2d97650b1,"I,83e06cd30,4,2"
rllib/agents/ddpg/ddpg_policy.py^377^382+rllib/examples/custom_loss.py^76^82,19bbf1eb4,2d97650b1,"I,83e06cd30,4,1"
rllib/agents/ddpg/ddpg_policy.py^377^382+rllib/optimizers/aso_aggregator.py^153^158,19bbf1eb4,2d97650b1,"I,83e06cd30,4,1"
rllib/agents/ddpg/ddpg_policy.py^377^382+rllib/optimizers/aso_tree_aggregator.py^123^128,19bbf1eb4,2d97650b1,"I,83e06cd30,4,1"
rllib/agents/ddpg/ddpg_policy.py^377^382+rllib/optimizers/policy_optimizer.py^60^67,19bbf1eb4,2d97650b1,"I,83e06cd30,4,1"
rllib/models/tf/tf_modelv2.py^51^57+rllib/policy/dynamic_tf_policy.py^244^249,1455a19c8,36c46e968,"I,f43d93481,3,2-I,590943a49,2,1-I,5b788ccb1,50,2-I,5a313ba3d,66,2"
rllib/agents/impala/vtrace_policy.py^250^258+rllib/examples/custom_tf_policy.py^27^35,bc6a95deb,36c46e968,"C,8903bcd0c,2,2-I,ce96b03b0,2,2-I,7f1bacc7d,5,2"
rllib/agents/ppo/ppo_policy.py^264^271+rllib/examples/centralized_critic.py^162^169,bc6a95deb,36c46e968,"I,ef18893fb,2,2-I,c17169dc1,4,2-I,7f1bacc7d,1,2-I,eaf9c941a,3,2"
python/ray/tune/suggest/hyperopt.py^215^219+python/ray/tune/suggest/nevergrad.py^155^159,d17b35494,1920db0a6,"C,c6404e8cf,8,3-I,be8e63d47,8,1-I,088f8ebb6,44,2-I,c9fafe773,4,3-I,e9f365ad2,4,1"
python/ray/tune/suggest/hyperopt.py^215^219+python/ray/tune/suggest/sigopt.py^149^153,d17b35494,1920db0a6,"C,c6404e8cf,8,3-I,be8e63d47,8,1-I,c9fafe773,4,3-I,55ae567f7,1,2-I,e9f365ad2,4,1"
python/ray/tune/suggest/hyperopt.py^215^219+python/ray/tune/suggest/skopt.py^167^171,d17b35494,1920db0a6,"C,c6404e8cf,8,3-I,be8e63d47,8,1-I,088f8ebb6,45,2-I,c9fafe773,4,3-I,e9f365ad2,11,3"
python/ray/tune/suggest/nevergrad.py^155^159+python/ray/tune/suggest/sigopt.py^149^153,d17b35494,0d5131ba3,"C,c6404e8cf,8,3-I,088f8ebb6,44,1-I,c9fafe773,4,3-I,55ae567f7,1,2-I,361cae4d1,9,1-I,75d08b063,6,3"
python/ray/tune/suggest/nevergrad.py^155^159+python/ray/tune/suggest/skopt.py^167^171,d17b35494,1920db0a6,"C,c6404e8cf,8,3-I,088f8ebb6,89,3-I,c9fafe773,4,3-I,e9f365ad2,7,2"
python/ray/tune/suggest/sigopt.py^149^153+python/ray/tune/suggest/skopt.py^167^171,d17b35494,1920db0a6,"C,c6404e8cf,8,3-I,088f8ebb6,45,2-I,c9fafe773,4,3-I,55ae567f7,1,1-I,e9f365ad2,7,2"
python/ray/projects/scripts.py^174^185+python/ray/projects/scripts.py^312^322,5f5873b18,519354a39,"C,dc80e6be3,3,2-C,dc51b08c3,3,1"
doc/examples/plot_hyperparameter.py^84^100+python/ray/tune/examples/mnist_pytorch.py^40^52,10f21fa31,36c46e968,"C,67c01455f,3,2"
doc/examples/plot_hyperparameter.py^101^121+python/ray/tune/examples/mnist_pytorch.py^53^69,10f21fa31,36c46e968,"C,3845c97dd,10,1-C,118192407,2,1-C,67c01455f,3,2"
